a,xx,user_uuid,t,journey_name,event_name,event_type,session_uuid,numactions,numjourneys,numrooms,numfeed,numsupport,numsuccess
1587523,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
1587524,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
148806,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
148807,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
148808,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
148809,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,3,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
148810,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
148811,02e74f10e0327ad868d138f2b4fdd6f0,024d2d699e6c1a82c9ba986386f4d824,5,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0024d2d699e6c1a82c9ba986386f4d824,6,1,5,,,
1594128,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
1594129,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
1594130,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
1594131,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
1594132,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
1594133,02e74f10e0327ad868d138f2b4fdd6f0,04cfce8b6909d82c7008e8fa49914efb,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f004cfce8b6909d82c7008e8fa49914efb,6,1,,5,,
2109642,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
2109643,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
2109644,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,2,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
2109645,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,3,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
2109646,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
2109647,02e74f10e0327ad868d138f2b4fdd6f0,05ffa27c59f3edb2e60caa220f7786c2,5,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f005ffa27c59f3edb2e60caa220f7786c2,6,1,5,,,2
1343718,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1343719,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1343720,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1343721,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,3,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1343722,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1343723,02e74f10e0327ad868d138f2b4fdd6f0,06d2f727a824e7b228da38d6742fb939,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f006d2f727a824e7b228da38d6742fb939,6,2,1,3,,
1667991,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1667992,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1667993,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1667994,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1667995,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,4,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1667996,02e74f10e0327ad868d138f2b4fdd6f0,0b41d2a59029fc0e1808679717044e70,5,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f00b41d2a59029fc0e1808679717044e70,6,3,2,1,,
1772601,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
1772602,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
1772603,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
1772604,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
1772605,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
1772606,02e74f10e0327ad868d138f2b4fdd6f0,0dd887f2bb34115fd079d4d8d7a8652b,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00dd887f2bb34115fd079d4d8d7a8652b,6,1,,5,,
23889,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
23890,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
23891,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
23892,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
23893,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,4,feed,feed_interact,success,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
23894,02e74f10e0327ad868d138f2b4fdd6f0,0f840be9b8db4d3fbd5ba2ce59211f55,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00f840be9b8db4d3fbd5ba2ce59211f55,6,1,,5,,1
69530,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
69531,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
69532,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
69533,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
69534,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
69535,02e74f10e0327ad868d138f2b4fdd6f0,1006ff12c465532f8c574aeaa4461b16,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01006ff12c465532f8c574aeaa4461b16,6,1,,5,,
2238840,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
2238841,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
2238842,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
2238843,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,3,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
2238844,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
2238845,02e74f10e0327ad868d138f2b4fdd6f0,13b7befcf778aa9eb264beee4a1cdb06,5,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f013b7befcf778aa9eb264beee4a1cdb06,6,1,5,,,1
373962,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
373963,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
373964,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
373965,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,3,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
373966,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
373967,02e74f10e0327ad868d138f2b4fdd6f0,17b525960417571dc1220766bbced337,5,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f017b525960417571dc1220766bbced337,6,1,5,,,1
203687,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
203688,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
203689,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
203690,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
203691,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
203692,02e74f10e0327ad868d138f2b4fdd6f0,1aa7a8773e6a7fdacbcedf9999009a38,5,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01aa7a8773e6a7fdacbcedf9999009a38,6,2,4,,,
1792536,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
1792537,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
1792538,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
1792539,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,3,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
1792540,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,4,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
1792541,02e74f10e0327ad868d138f2b4fdd6f0,20c38406aba58f977120715c8c13d3d4,5,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f020c38406aba58f977120715c8c13d3d4,6,1,5,,,1
543913,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543914,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543915,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543916,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543917,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543918,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
543919,02e74f10e0327ad868d138f2b4fdd6f0,073582c03820e7ea767821c6ee3293eb,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f0073582c03820e7ea767821c6ee3293eb,7,2,5,,,1
2442367,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442368,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442369,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442370,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442371,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442372,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
2442373,02e74f10e0327ad868d138f2b4fdd6f0,0a544b368c0e804e1d704353be3ee0d9,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00a544b368c0e804e1d704353be3ee0d9,7,1,6,,,1
637013,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637014,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637015,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637016,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637017,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637018,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
637019,02e74f10e0327ad868d138f2b4fdd6f0,0a797fd202caabdf02c7dad773d6d027,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00a797fd202caabdf02c7dad773d6d027,7,2,5,,,1
2376110,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376111,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376112,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376113,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376114,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376115,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
2376116,02e74f10e0327ad868d138f2b4fdd6f0,0ef45110c4a54b1aa2a68051f891226b,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f00ef45110c4a54b1aa2a68051f891226b,7,1,6,,,2
855404,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855405,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855406,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855407,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855408,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855409,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
855410,02e74f10e0327ad868d138f2b4fdd6f0,121a8fa990428e63ef770c4b64f8aa2a,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f0121a8fa990428e63ef770c4b64f8aa2a,7,1,6,,,1
567746,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567747,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567748,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567749,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,3,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567750,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,4,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567751,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,5,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
567752,02e74f10e0327ad868d138f2b4fdd6f0,18ef374dbe0ed691838cdf06d109e6cd,6,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f018ef374dbe0ed691838cdf06d109e6cd,7,2,4,1,,1
47726,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
47727,02e74f10e0327ad868d138f2b4fdd6f0,19de10adbaa1b2ee13f77f679fa1483a,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f019de10adbaa1b2ee13f77f679fa1483a,7,2,4,1,,
